id,title,url,company,location,easy_apply,age,query,search_location,viewed,applied,date_applied,merged_doc_id__jobs_to_cover_letters,merged_doc_url__jobs_to_cover_letters,link_to_merged_doc__jobs_to_cover_letters,document_merge_status__jobs_to_cover_letters,skip,recruiter
pj_85886c80788a28f8,Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0BH20TH0OhdG_JrbkHSr9Xk6W-JaoPFyC-YioAEhaFo_UYPqLeWng_EBefrnEmEzp3rKD8w_LNUtz921bJzNOPzJDTfmO_Rat4_WtsQOIFaCjSYACWqAMGzykwVwZ5cFFjRY-So0p-g8DAt73bZDGI2VX3sxuuO1fAbwXoXc-V7EzBrosOZjyEYFNRxbac6ETsfSLe_z3oEgIE2PeifbVJwrFc7hyL4SUVU4P7vw5S_qXFdzvNjFN7-J6Cds7OQLAaT-mKG8bIMU1xY4SHSlBpn809_8FskqH7Wj33BBjK1Dspix15HhOoL9Ar71YAlUxb2B33KteXafGoRGUJ6KDk4yUeS9ihUO43WhkDp3T13-sw8PMpXJXQGlstckSECrj69YQkzFz_exZMxetfkV8d5D8qtAKpOvvOcmrDN3q1q-9jyRbAzb3oRqFm8DIlLWoI=&p=1&sk=&fvj=1,KidsTrade,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:12,,,,,,
pj_f4468898d8f89795,Senior Software Engineer (Web),/pagead/clk?mo=r&ad=-6NYlbfkN0DC2S5pyLB5dCaoWbrJyK5pbg3V_98ZQL8f4RhbREq3Ag5hjP2lUHQTkD0ZlKOK28hOeq_nCs7Y0HGEuB9Pp7lWdD9-2aDLhwUurder0b6EuQgxtMRfW4RSgIjFO1hW9bmp1y6H7pCWKnju2l02H2_aGfcYP07MEbYQM3_7dIWvui69oFPbVghMxyfOjMmnYxJGpAKaLe0N05mC1NIfGnn4Jv0qp7X9LffULSlqToPcRNCQYkb96HwXPQnwe2PqHA_hAxCuazzgqWHhfNccxfY6jMERuy7EOaa5wYhFxOKOOhvUm55ufjp1mtnne29xlz96KFYL0w2YxSAgR4SRDwq7qH7HXgYNS0475A36decUqK4aWw2DZQDnBx82XlFdvxGu_5itWGUwsayAwlGis313rAaSCac8bcJzowQzmISWvjQRwmDTw3jtdkRYC-bSL6k15JKlyBb603HssjmIZsrB2sx9BfcHTFKrV8X6WdKtAW4Cr1wZxKqg_Qqlqpidgg4=&p=2&sk=&fvj=0,Namely,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
pj_daf979254668edd3,Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0DZ8ovjYd09wzB3t7KPyuYEnrfVAS2i7DrLPEaBDZW-4p8WupZGn9_VWsjfF2rqMFKyNHi8edr10Z3HPCBqBB7OFgEMT5jvjJ81r9kX_lI8m_YVyYfG-AbOt8hBKwNOc04qGikehyhBAWOl3UILSmeNwRn48LvVDnjZl1YJpeCDgEtGpF5mqwK3cj_B1apmjyCIjoeGRu5v6vgPNAw2XuwgB2-0OY_ULtcwxWe7TUD-ZTzIJlmjy8IC6U2FwaqFOM1SaIa5blWBO6_h_LQxBzYrf51wou2-3VvOZj2cIIMMOM05vd9GFOYETlHqSVGr_veGmBmbDEdEHrVVrfCX9SvpqlECO4wAla6-6aDVyIDW4KG6ui_Ctvc8gPQSGumTY1tFMOOz1T-R1zW_5X7BnIOXliF-IysrBO3gZ5sQvErrT-kxEOiy0Ox7&p=3&sk=&fvj=1,KeyMe,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:32,,,,,,
p_870b2a5170976ba4,Ruby on Rails Developer,/rc/clk?jk=870b2a5170976ba4&fccid=ef4ef175212ffb1e,Celmatix,"New York, NY 10005 (Financial District area)",TRUE,5 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:33,,,,,,
p_388abe5fd14f2f6a,Ruby on Rails Developer,/cmp/Real-Life-Sciences/jobs/Ruby-Rail-Developer-388abe5fd14f2f6a?r=1&fccid=a301cab55d9b1263,Real Life Sciences,"New York, NY",TRUE,17 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:33,,,,,,
p_4ac3d7d8a5101e38,Ruby on Rails Developer,/rc/clk?jk=4ac3d7d8a5101e38&fccid=e97519633134fe8c,FreeWheel Media Inc.,"New York, NY",FALSE,7 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_f4035fc3ccc50203,Full Stack Web Developer,/cmp/Waywire.com/jobs/Full-Stack-Web-Developer-f4035fc3ccc50203?r=1&fccid=fb215b95bcf598a4,Waywire.com,"New York, NY",TRUE,19 hours ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:33,,,,,,
p_28745f798de1c1ba,Ruby on Rails Engineer,/rc/clk?jk=28745f798de1c1ba&fccid=ac747cfaa2c85912,Movable Ink,"New York, NY",TRUE,19 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:33,,,,,,
p_d25a314760f266b1,Full Stack Web Developer,/cmp/Cyverasia/jobs/Full-Stack-Web-Developer-d25a314760f266b1?r=1&fccid=ec872e5827d99034,Cyverasia,"New York, NY 10001 (Chelsea area)",TRUE,5 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:33,,,,,,
p_9119521c2fb8c844,Junior Software Engineer,/rc/clk?jk=9119521c2fb8c844&fccid=88e63964e5344963,Custoria,"New York, NY",FALSE,18 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_bc06dc59d0e8c160,Front End Web Developer,/rc/clk?jk=bc06dc59d0e8c160&fccid=ef4ef175212ffb1e,Celmatix,"New York, NY 10005 (Financial District area)",TRUE,5 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_e3163b10c0d4bc96,Full Stack Developer,/cmp/Mondo/jobs/Full-Stack-Developer-e3163b10c0d4bc96?r=1&fccid=0dd1345d80423eb6,Mondo,"New York, NY",TRUE,11 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:36,,,,,,
p_9c151108cfd3dc63,Full Stack Software Engineer,/rc/clk?jk=9c151108cfd3dc63&fccid=ce0a8eb75a5ecab9,Freshly,"New York, NY",FALSE,4 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:39,,,,,,
pj_4696f38d055f35bd,StreetEasy Senior Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0CZTNjLMuBQEc4UwMDLf68nYWD4vZp_o6pW13OpR78fsck_JPZ5UPq4nqaHJRcihfDNNRBoQqdPk7Z1Cq6k860AOtTo-mJAq9wD5ze55lXnSL5SrQG0CoygzroVCFRhV56wzthXi-nAM6QZDgFhCNX47PuXtLBZ5WN6q30iIre4l3u5Ydq06O7T1m0VSP2OkB13DWm1iCKNezBEmm67KAXwegrcrs50HobNk9k2b9dmfPg3zfGDvC2z6yRjzv7Kj_tNSZMCFESB_j6RZmGOzmu0Qta1SKvDL8Tz8c7uyhh4tDN0lEwb3hSJE4WowvdQWZKALDeoLjYOPeOx6ZRgL-qZMG6Ajj_x94AQCkcUwd3omuOVwwIUwCNaKwQjOdsU_qVeWdcG4Mt7RKxQXqxRAdG1CDJF8pWS37WWwcHEQwb93S8J-bAyP5MRqQXZz92CuBJmnO6tkE_i5BY61u8eUGkU93bFaep89GUXCgBMcfh5aUZkZzGCv2d4iGqnz8DwjSv4381bax1A1Mq-x8vPCfkW&p=4&sk=&fvj=0,StreetEasy,"New York, NY",FALSE,15 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
pj_d97fedde20809664,Forward Deployed Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0CZiyRtVMdZLGEBaRBCLdxXqX8jfJi_3cSAkKvwrWlt6fSNovZ56r-XbOfo0d0yS-6FUJL6m8wk-Q8joaFQ2sZuokRoJanYNovDRyXQfKy8DtK_obV-ZFMHfbrl4ZbxHvj0ADBzYuz5tyFpEB7qZfYjg-MrYSh9jgRdJGbo-FslWQkL_5IxBM1Usb9XzNtQICcrRGPs2gQVl2SfG3yntp7giTLLhTwp7CCih6TAk7t3mINKY0KwHe828iq5EXfv5pe7QQFu79vR6GJ-a5VqBhZlNnJLEgw-bJMXXMKIMCSxJCLYn9baEHv3YQL3esd87lEoFDorxEXoUyAFYgJbnc1BMswI27Y6mauOGnd179EJKTiAp8gv75sQjfJ5ohi7AC6dSYci749bQq2GSXuXBmxpqfL2BTJcxTiTnvLs1E-I-fMifyhv5DbsUQoVowRnJG_Adtqzw4acA3dY4nlhDp9K&p=5&sk=&fvj=0,UpGuard,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:44,,,,,,
pj_3cfb49eb8a8425a3,Senior Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0DZ8ovjYd09wzB3t7KPyuYEnrfVAS2i7DrLPEaBDZW-4kSTc0BVDcmEoYmwBW4NXt--2I9kTyCBNtkp7fDb_mA8iW7KeYaELnoi1S3NaQiE83ge_wRBeRZaltrjfHhgqHcS369uIJiD3xGzKZleBMH8CRNUnP9-9DUKSpF2e4msyqCD4PLo31iBUOv6DsceQkVvefHvNp4yTaZUssMrl9OygrTM0uJppvw6yE8U0dQRxbzz8I13RYTvlVOHEUls2WQxWWmJunl6LM_5v9JD_gVa2CMBA1asA8H1BRpRjqSke90i-k4AbhWKP_zOmLGhJ9JJj0E4VCHeQB8rWr2uHf9dLANDdxCqyU6W6HOzYYnl_m6Xems9dGh-jiE_Wbzuw6yrp9cOjEBDwQ-g8H8a7hRDmo1KN5FdtJZLvmXPS5bZNlp1XZxfxFctXbpHP4I1abE=&p=2&sk=&fvj=1,KeyMe,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
p_a5a8dc7ac1ba9353,Ruby on Rails Engineer,/rc/clk?jk=a5a8dc7ac1ba9353&fccid=abb846c3d3029bfe,Listen,"New York, NY",FALSE,20 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:46,,,,,,
p_ac62a576bc151660,Full Stack Engineer,/cmp/J2--Solutions/jobs/Full-Stack-Engineer-ac62a576bc151660?r=1&fccid=ec7c36e0e609f88b,J2 Solutions LLC,"New York, NY 10001 (Chelsea area)",TRUE,28 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:48,,,,,,
p_680cbff901d20ad2,Full Stack Engineer,/rc/clk?jk=680cbff901d20ad2&fccid=25918e1f841ec2aa,Justworks,"New York, NY",FALSE,10 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:52,,,,,,
p_f328808e059e32c6,DevOps Engineer,/rc/clk?jk=f328808e059e32c6&fccid=dc55ba6e7c37067b,Blue Apron,"New York, NY 10013 (Tribeca area)",FALSE,2 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:55,,,,,,
p_6fa2f9e29dcf919a,Front-end Engineer,/rc/clk?jk=6fa2f9e29dcf919a&fccid=25918e1f841ec2aa,Justworks,"New York, NY",TRUE,23 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_7c486e746c7a24fa,Ruby on Rails Developer (Freelance/Contract),/cmp/Simone-Yard-Inc./jobs/Ruby-Rail-Developer-7c486e746c7a24fa?r=1&fccid=df316e0d869633f1,Shelfmint,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 14:57,,,,,,
p_d09e10c5678e956f,Ruby On Rails Developer,/rc/clk?jk=d09e10c5678e956f&fccid=f91cf96a48f282b9,Tommy John,"New York, NY 10001 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:01,,,,,,
p_b0e2575a67fa2be5,"Software Engineer, The Huffington Post",/rc/clk?jk=b0e2575a67fa2be5&fccid=c5b80c5cac83f346,Huffington Post,"New York, NY",FALSE,19 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:05,,,,,,
p_73a39f71bff7c0ea,Full Stack Engineer - NYC,/rc/clk?jk=73a39f71bff7c0ea&fccid=8f6377f61ae8f16c,WeddingWire,"New York, NY 10001 (Chelsea area)",FALSE,18 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:05,,,,,,
p_0d2a525fb6ebcda8,Full­-Stack Rails Developer,/rc/clk?jk=0d2a525fb6ebcda8&fccid=7855e66e83a6ffb4,Brightbox Inc.,"New York, NY 10018 (Clinton area)",FALSE,25 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
pj_d44faeaf0fed33e9,Senior Web Application Security Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0Ab67y_gTDH9tSaT0HLOcX4Q3W4UsL2WfVRyJV-qqww-TJV0tgzlSYENG4eQtnVxanMtASwjuvpOCJdLKIuuj4fDA0ekucRaqKiHmLyFrgU_a-Mp-zySmShBBXUtJK9z1cdcHcXlNlT8_QF4hsnR0fDBhG0XyJj5zLI9JipHR24UFMOf5GiV3sZL13KPVFKuV3EN-4y9yb8Ey3pSE3ymb3pQCgQAcr8D8CSl27lPdsEfQDGFboA3KLHw-W27J50rM-grTqGBthLflYgbumGxSi_Pmwl6G91dfI8Uya3ndfhoKjB7SzS8xnCSs-GdfHWJiCjaqk00R3Zj8fVasirl30JABsXV-PkgUC8KEnTzLt17sxzciYJFBBxPV34Zjac3oA0Q0NOU4vS5JvVOwEvFvWnZWQCK9jwbEw1QSufDRg5JSrqIvuGR432oc5fQubGDimsY2_NzihYUMyaDHYt6jpjRYC31HUNcw6W5-bW4PMxYHX5OrxX83HNRJgkSQjDC6zWkNpCVbANeagrvJ1RANCitRiyTkz2J5dt8KuhZrLh57uki8aZ-_ph2T7cSo387yh7lw8e5gsqkc_j_-1XArHXPP74lAjBXM8OlCd1uLdMTDUDeZvr9ApWwIBcqZtNus7dcSe74w6dY3yB_MjxEPZOJqNqeX5oT57JwvO6SlTcV7LY5eLKUGMy2-QIB8BADW0=&p=4&sk=&fvj=0,Bloomberg,"New York, NY",FALSE,4 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
p_49e72395c08f19e8,Full Stack Developer,/rc/clk?jk=49e72395c08f19e8&fccid=fa1e5dd1118c3602,Everplans,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_b48f08b5a86c5f2b,Ruby on Rails Developer,/cmp/Skyline-Recruiting-Solutions/jobs/Ruby-Rail-Developer-b48f08b5a86c5f2b?r=1&fccid=f43af93e18d1ffc1,SKYLINE RECRUITING SOLUTIONS,"New York, NY",TRUE,6 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:55,,,,,,
p_43b5f6daeb8130dd,Full Stack Ruby on Rails Developer,/rc/clk?jk=43b5f6daeb8130dd&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,22 hours ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:55,,,,,,
p_8cfcee539d20750e,Software Engineer,/rc/clk?jk=8cfcee539d20750e&fccid=9158945a2464d2dc,Kitchensurfing,"New York, NY",TRUE,14 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_ccc9ceb6bb00ad20,iOS Engineer,/rc/clk?jk=ccc9ceb6bb00ad20&fccid=dc55ba6e7c37067b,Blue Apron,"New York, NY 10013 (Tribeca area)",FALSE,7 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_902094f6a89f9ec0,UI Developer (Ruby on Rails),/cmp/NSI-America/jobs/Ui-Developer-902094f6a89f9ec0?r=1&fccid=ce8c4aa7399754c8,NSI America,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:55,,,,,,
p_fb253db9ff06c991,Full Stack Software Engineer,/cmp/Unpakt/jobs/Full-Stack-Software-Engineer-fb253db9ff06c991?r=1&fccid=c29afb8b9b89c52a,Unpakt,"New York, NY 10003 (Greenwich Village area)",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:56,,,,,,
p_1ede3ca98c1957d9,Operations Engineer,/rc/clk?jk=1ede3ca98c1957d9&fccid=bb0aec68dcf6568e,Kickstarter.com,"New York, NY",FALSE,5 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:56,,,,,,
p_cf43fc5d2822061b,Mid Level Ruby Engineer,/cmp/Gap-Exec/jobs/Mid-Level-Ruby-Engineer-cf43fc5d2822061b?r=1&fccid=4c2ea94224e66890,Gap Exec,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:56,,,,,,
p_03e9050b0312a00d,Contract Ruby Developer,/rc/clk?jk=03e9050b0312a00d&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,7 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:56,,,,,,
pj_dda9445266b871d1,Junior C++ Engineer - Quant Fixed Income Hedge Fund,/pagead/clk?mo=r&ad=-6NYlbfkN0Cn4Im-s36KJ-1O3dXdgPBebtUcKxZsLGiQHs_Un5nwi5wiOpqYbWjwqzD85nKL5uOQ74KoBqlqq7BPNbiiAA1-osJ-7joyowQFNt1swutiwv1xuGMN5NY_hahGkxWErh1L5vrP0uJ33MIrzo0XuXfwIUeGRzrqhq3st_yvtmleXhVVladGVr8jnnmMv5aaw7oNcKJJIqIO00akz4kOAaeP26PA-CdvtrYEbrTO_viHrs77K0UMgeGzeMQvRol7PX1mFnUWTS0id7b-8xVqDM3AX5TsZFBO7mSblDaWl1zCCGlfBQhZvrFYmEPgLN2V5ZGFTrgYuVMtFpBr6R2KyvvDo2EhvdrB00FHG4nd2digNdDpt7bq6UDSAorm01RYdjbAgYZVUIaOeB7_JFjyT1bXffv0vuuS69Z2WdakBIOrE9maNL9RxjnVKg_zfRzwk325pbDqIJuS7QhOpoHMijSwJ2XW-dVoUnQKGudQRdxORdsiMhGYjZzFvX1DF0WS6oXPvpB7qMYJgY5yNz0s1FhHLbepJhNGMwIzCo1Wc2cCyBLPVNirduM1Fs0-LR0oQnCr15mwLeYosA==&p=2&sk=&fvj=0,Princeton Consulting,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:56,,,,,,
p_c0d3432ee45bab5a,Ruby on Rails Developer,/cmp/AVNA-Global-Inc./jobs/Ruby-Rail-Developer-c0d3432ee45bab5a?r=1&fccid=9895abccb0d54147,AVNA Global Inc.,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_74eaba03355dd709,Full Stack Developer - Ruby on Rails,/rc/clk?jk=74eaba03355dd709&fccid=10a09a19f4466161,ARG - Rachel Evans,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_aee948b73ec78f20,Front End Developer,/rc/clk?jk=aee948b73ec78f20&fccid=a1ad09f157af73f4,Sense Health,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 15:59,,,,,,
p_e1822e751219a203,Software Engineer - Full Stack,/rc/clk?jk=e1822e751219a203&fccid=8cf32c3f09e899f7,Betterment LLC,"New York, NY 10013 (Tribeca area)",FALSE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_56f97b864e65c99b,Ruby on Rails Developer,/rc/clk?jk=56f97b864e65c99b&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,1 day ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:04,,,,,,
p_7d3cddecfee6b30d,Developer (Contractor),/cmp/Sanctuary-Computer/jobs/Developer-7d3cddecfee6b30d?r=1&fccid=a3b9e6760999958f,Sanctuary Computer,"New York, NY",TRUE,18 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:05,,,,,,
p_ce634e6f766540f9,Junior Ruby on Rails Developer,/rc/clk?jk=ce634e6f766540f9&fccid=ccd796b1d2d3e16b,Smith & Keller,"New York, NY",FALSE,3 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:07,,,,,,
p_1fff52d4d6079317,Ruby on Rails Developer,/cmp/BustedTees/jobs/Ruby-Rail-Developer-1fff52d4d6079317?r=1&fccid=3cfea0a67462e98b,TeePublic,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:07,,,,,,
p_511c0b179b9dbdea,Ruby on Rails Developer,/cmp/TEEMA-Group/jobs/Ruby-Rail-Developer-511c0b179b9dbdea?r=1&fccid=7329ff74f9eb78c7,Teema Group,"New York, NY",TRUE,17 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:07,,,,,,
p_424b4c3a087adc92,Senior Full Stack Software Engineer,/rc/clk?jk=424b4c3a087adc92&fccid=9fb71480982da9a0,Greenhouse,"New York, NY 10013 (Tribeca area)",TRUE,19 hours ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
pj_851e116659756250,Senior Engineer I (Front-end),/pagead/clk?mo=r&ad=-6NYlbfkN0AhImaMh7-aMHYbJJEnkziHuLC7g3flzp2klHXC4fPua5BCcnf84daH9Y1eOfWQY59l6UR56L7-kRFDXR7WVWCkK0p9V-PkQu4SU1srPalqs4-3P9gv4L3KCWMdbNKrhzAheZLFBddTEYpoA2u7IvnCRkbDaIfc4hZ-OBwYsSug5qoLl4MnjfEztNVlr7xsRFkFXQNxUH_BgMpsUWhpC_6jm_ZgcAeUoRsjYeukznIFFye8dadx44eQM4gNDZMAuVkclZqnLsSCwI5r3Vr5ZTriAYCLWoLD94yCcyOKTsZFl1NVNnPjS_mC-vW6JZgmynhplqKBdkFpk9rVTuEcKHbhY4kUlyyF0eebLmX-6utTrgJLXiUGm7fCS1EJ9aY2KtW9UDzhV4imPI2Ju_M2O6f9afIpWRzLLDEWAlsWVDPNE75JjFbRxny5G11KENoUqHBS6JQ2DfQ-FSZ1mc1pu7wfMMebZc3-LXNwRDS-u3i0N9GWXWMDJYAau6tFlF144C9Ip-SK3maoZBNhTqlK_6c_0w_Kclc83sqHdQebCIp4Cw==&p=4&sk=&fvj=0,Chloe + Isabel,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,TRUE,
pj_120a2f066b79e6b0,Ruby on Rails Developer (Sports Data Platform),/pagead/clk?mo=r&ad=-6NYlbfkN0DnZsfBVzE3AT62ZydLPyl6VbYM1lm6GQC6krhoKCuiOHhoA2vwKd-1MNp2sVINdxqgGgr3aUiB_YIrNWK_tssxhSsPjT3mW0EejJVmfASI0FKVPHMDoAyVRLTLsz_3_u8N6-Tn6Jr07SV9hcwCF7LyDgkAZgAtEH2hoiSOgh2Gy9qYUeitKaxFIWs07KQ9pAgzRft6ovNXwaVwiwlewyO3EWTUEftw4baYpF4o63JfVcqjyULs03TJ6KQriJsxt9aEIxqHlqKgKm-TwmdZbzd2wJaup2_W_OGoxA6Jw6hblDrJ8-TcENtvGSTDr5IwmaMheoq5LXHbBT5X6bgU6Y3mmgCWD5RdlgErlNUoO0SSmd9hZ9xli5ScxNtuXjKsWccer9ANWUnRgchas0haRJSHpaCfigSHQfTlu6i0x0j8sNZojjIT5B3ZEFp9x5jH4ot6VvFmew9kXA==&p=1&sk=&fvj=1,Stealth Talent,"New York, NY",TRUE,26 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:08,,,,,,
pj_f41232b049e61cea,Full Stack Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4egtWG7B_uAPPicajqzbiXy6hR_yCxmcWLR9mbibovcvHBZ9pZaBJkxDy0cLfec_Khrv71wAvXiaFwwvTI92dDfI55bPvPGqFPngTQm8atzdbwd4CGJuelcuR1qtJ36iX6OH4aIGuvNbPBk-9Q5W1prF9nhHWdu3S6zwvFYZo_ZYJ7fCwnQOTkNZvEuPWM6UtmmvsVupA5w9MI0x-TVw6OiwBhCed0cVlAG7yidXT6MeqoBVfDr5jLeBidA5cSBW_O-UbZvyuq_6Kl5mmx_9Vd-WK2U1FV4jGEMEifZPToVdESW7iTvrqkwCWbt-ODftoh6nNy5oflk9j0UmRyc-XIrsWre9h4giL33jhac_ozdtuZRi-fUCXMLnCS4PgABkjsjwiZLvPUc4XT6sLXaDXTNKNhh4IRXtzSzIoh7povKmlZzEPFxFMZWdRzoK4R6lWgYpaOIg7LYNfomyWmzzndzeakUh-szYtd51p4jNSYrCphRI70vRJgjRI_a8cG7xpXcyMfnfX1ynlvm4KIxeR6X2E6ooGyddFhZu7y6hE4o9V3IVn0fX5xT7_VmP-a3Nf_QCXhEGHZh4jmdtLIwcMigt_rpPcV6VTmNRCVZDJc5RC&p=2&sk=&fvj=0,CyberCoders,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_1595aedfa6650361,1 Year Ruby on Rails Developer,/rc/clk?jk=1595aedfa6650361&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,14 days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:10,,,,,,
p_1123cd611b1d4391,Software Development Engineer in Test,/rc/clk?jk=1123cd611b1d4391&fccid=3e34ac4ae73849ba,Medidata Solutions,"New York, NY 10003 (Greenwich Village area)",FALSE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:13,,,,,,
p_cf8735ae161ae114,Experienced Ruby on Rails Developer,/rc/clk?jk=cf8735ae161ae114&fccid=ccd796b1d2d3e16b,Smith & Keller,"New York, NY",FALSE,4 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_f6b03fcdbd41aaad,Ruby on Rails Developer,/rc/clk?jk=f6b03fcdbd41aaad&fccid=16454bd572b58a59,"CardFlight, Inc.","New York, NY",FALSE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_e8f6c10c2607b870,Ruby on Rails Developer,/rc/clk?jk=e8f6c10c2607b870&fccid=d1af064e58c744cf,"Pinpoint IT Services, LLC","New York, NY",FALSE,19 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_95d347d492546a94,Ruby On Rails,/rc/clk?jk=95d347d492546a94&fccid=090f09c80577bdab,Net2Source,"New York, NY",FALSE,7 days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_6870213674f857f9,Ruby On Rails Developer - Startup NYC,/rc/clk?jk=6870213674f857f9&fccid=d15ade878ea2804a,Sweeten,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,TRUE,21/06/2016 16:18,,,,,,
p_bb885abf59567678,Web Developer,/cmp/W.W.-Norton-&-Company/jobs/Web-Developer-bb885abf59567678?r=1&fccid=356ccfec801e9a7c,W.W. Norton & Company,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_41d98ae35415c090,Full Stack Engineer,/rc/clk?jk=41d98ae35415c090&fccid=757678fedf356e10,"Yeeldr, Inc.","New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
p_2894b5ec406799ec,Ruby on Rails Developer,/cmp/Blue-planet-infosolutions/jobs/Ruby-Rail-Developer-2894b5ec406799ec?r=1&fccid=5fa4957e968e54fa,"Blue Planet Solutions, Inc.","New York, NY",TRUE,30+ days ago,ruby on rails,new york city,TRUE,FALSE,,,,,,,
